slug,provider,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,verifiedUptime,verifiedLatency,verifiedBlocksBehindAvg,uptimeSla,bandwidthSla,blocksBehindSla,supportSla,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address
blockdaemon-free-full-archive-ethereum,!provider:blockdaemon-free-full-archive,"[""[Website](https://app.blockdaemon.com/)"",""[Docs](https://docs.blockdaemon.com/docs/homepage-guides)""]",,Free,Archive,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""3M CUs/mo"",""5 RPS"",""1 Test Key""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-free-recent-state-ethereum,!provider:blockdaemon-free-recent-state,"[""[Website](https://app.blockdaemon.com/)"",""[Docs](https://docs.blockdaemon.com/docs/homepage-guides)""]",,Free,Pruned,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""3M CUs/mo"",""5 RPS"",""1 Test Key""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-pay-as-you-go-full-archive-ethereum,!provider:blockdaemon-pay-as-you-go-full-archive,"[""[Buy](https://www.blockdaemon.com/api/pricing)"",""[Docs](https://docs.blockdaemon.com/docs/homepage-guides)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,mainnet,,$42.5/$20 per 1M extra CU,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""15-65M/115-365M CUs/mo"",""100/200 RPS"",""1 Test Key"",""10 Live Keys""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-pay-as-you-go-recent-state-ethereum,!provider:blockdaemon-pay-as-you-go-recent-state,"[""[Buy](https://www.blockdaemon.com/api/pricing)"",""[Docs](https://docs.blockdaemon.com/docs/homepage-guides)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,mainnet,,$42.5/$20 per 1M extra CU,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""15-65M/115-365M CUs/mo"",""100/200 RPS"",""1 Test Key"",""10 Live Keys""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockpi-enterprise-recent-state-ethereum,!provider:blockpi-enterprise-recent-state,"[""[Contact](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""custom limits""]",,"[""Advanced analytics via Grafana/Prometheus"",""Custom alerting (Slack/Telegram)"",""Engineering team support""]","[""Global""]",,
blockpi-free-recent-state-ethereum,!provider:blockpi-free-recent-state,"[""[Website](https://blockpi.io/)"",""[Docs](https://docs.blockpi.io/)""]",,Free,Pruned,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""50M Rus/mo"",""20 req/sec rate limit""]",,"[""Real-time dashboard metrics""]","[""Global""]",,
blockpi-pay-as-you-go-recent-state-ethereum,!provider:blockpi-pay-as-you-go-recent-state,"[""[Buy](https://blockpi.io/pricing/)"",""[Docs](https://docs.blockpi.io/)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,mainnet,$0.01/$49/$299,$0.20/1M CU,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""actual RU usage+50M/mo/125M CUs/750M CUs"",""20/1K/2.5K req/sec rate limit""]",,"[""Real-time dashboard metrics""]","[""Global""]",,
blockvision-enterprise-full-archive-ethereum,!provider:blockvision-enterprise-full-archive,"[""[Buy](https://blockvision.org/pricing)"",""[Docs](https://docs.blockvision.org/reference/welcome-to-blockvision)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]",,"[""DDoS Protection"", ""IP Protection""]","[""Usage analytics"",""Custom monitoring"", ""Engineering team support""]","[""Global""]",,
blockvision-free-full-archive-ethereum,!provider:blockvision-free-full-archive,"[""[Buy](https://blockvision.org/pricing)"",""[Docs](https://docs.blockvision.org/reference/welcome-to-blockvision)""]",,Free,Archive,RPC,EVM JSON-RPC,mainnet,$0,,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""~720 req/min""]","[""DDoS Protection"", ""IP Protection""]","[""Basic monitoring""]","[""Global""]",,
blockvision-pay-as-you-go-full-archive-ethereum,!provider:blockvision-pay-as-you-go-full-archive,"[""[Buy](https://blockvision.org/pricing)"",""[Docs](https://docs.blockvision.org/reference/welcome-to-blockvision)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,mainnet,$29/$99/$199,,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""1200 / 2400 / 4800 req/min""]","[""DDoS Protection"", ""IP Protection""]","[""Usage analytics"",""Custom monitoring"", ""Support portal""]","[""Global""]",,
chain-love-dedicated-ethereum,!provider:chain-love-dedicated,"[""[Buy](/rpc)"",""[Docs](https://chain-love.gitbook.io/chain-love-docs/blockchains)""]",,Dedicated,Archive,RPC,EVM JSON-RPC,mainnet,$300,$0,NULL,NULL,NULL,,,,,TRUE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]",null,"[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting""]","[""per-method analytics"", ""requests amount monitoring API""]","[""Asia"",""Europe"",""US""]",,
chain-love-free-ethereum,!provider:chain-love-free,"[""[Website](/rpc)"",""[Docs](https://chain-love.gitbook.io/chain-love-docs/blockchains)""]",,Free,Archive,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,,,,,TRUE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""100K requests per month""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting""]","[""per-method analytics"", ""requests amount monitoring API""]","[""US"",""Asia""]",,
chain-love-pay-as-you-go-ethereum,!provider:chain-love-pay-as-you-go,"[""[Buy](/rpc)"",""[Docs](https://chain-love.gitbook.io/chain-love-docs/blockchains)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,mainnet,$30,$2/1M requests,NULL,NULL,NULL,,,,,TRUE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]",null,"[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting""]","[""per-method analytics"", ""requests amount monitoring API""]","[""US"",""Asia""]",,
chainstack-enterprise-recent-state-ethereum,!provider:chainstack-enterprise-recent-state,"[""[Contact](https://console.chainstack.com/user/account#signup?plan=enterprise)"",""[Docs](https://docs.chainstack.com/docs/platform-introduction)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,mainnet,"up to $990/mo (monthly plan), up to $825/mo (yearly plan)",$5/1M extra requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""400M requests""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Advanced analytics"",""Custom monitoring""]","[""Global""]",,
chainstack-pay-as-you-go-recent-state-ethereum,!provider:chainstack-pay-as-you-go-recent-state,"[""[Buy](https://chainstack.com/pricing/)"",""[Docs](https://docs.chainstack.com/docs/platform-introduction)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,mainnet,"$49/$199/$349/mo (monthly plan), $40/$166/$290/mo (yearly plan)",$15/$12.5/$10 per 1M extra requests,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""250/400/600 RPS"",""20M/80M/140M requests"",""10,15,20 nodes""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Usage analytics"",""Custom monitoring"", ""Engineering team support""]","[""Global""]",,
drpc-enterprise-full-archive-ethereum,!provider:drpc-enterprise-full-archive,"[""[Contact](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""Unlimited RPS, up to 300M reqs/mo""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-enterprise-recent-state-ethereum,!provider:drpc-enterprise-recent-state,"[""[Contact](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""Unlimited RPS, up to 300M reqs/mo""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-free-full-archive-ethereum,!provider:drpc-free-full-archive,"[""[Website](https://drpc.org/)"",""[Docs](https://drpc.org/docs)""]",,Free,Archive,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""100 req/s, free 210M CUs/mo""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]",,
drpc-free-recent-state-ethereum,!provider:drpc-free-recent-state,"[""[Website](https://drpc.org/)"",""[Docs](https://drpc.org/docs)""]",,Free,Pruned,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""100 req/s, free 210M CUs/mo""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]",,
drpc-pay-as-you-go-full-archive-ethereum,!provider:drpc-pay-as-you-go-full-archive,"[""[Buy](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,mainnet,$0,$6/1M requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""5K req/s, 20M CUs""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
drpc-pay-as-you-go-recent-state-ethereum,!provider:drpc-pay-as-you-go-recent-state,"[""[Buy](https://drpc.org/pricing)"",""[Docs](https://drpc.org/docs)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,mainnet,$0,$6/1M requests,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""5K req/s, 20M CUs""]","[""DDoS Protection"", ""IP Protection"", ""Domain name protection"", ""Custom rate limiting"", ""Method Limiting"", ""Error tracing"", ""Contract addresses protection""]","[""per-method analytics"", ""latency"", ""CU analytics""]","[""Global""]",,
infura-enterprise-full-archive-ethereum,!provider:infura-enterprise-full-archive,"[""[Contact](https://www.infura.io/contact)"",""[Docs](https://docs.metamask.io/services/)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,Custom,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""custom limits""]","[""Advanced security, support SLA""]","[""Advanced analytics"",""Custom dashboards"",""Crypto payments""]","[""Global""]",,
infura-enterprise-recent-state-ethereum,!provider:infura-enterprise-recent-state,"[""[Contact](https://www.infura.io/contact)"",""[Docs](https://docs.metamask.io/services/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""custom limits""]","[""Advanced security, support SLA""]","[""Advanced analytics"",""Custom dashboards"",""Crypto payments""]","[""Global""]",,
infura-free-full-archive-ethereum,!provider:infura-free-full-archive,"[""[Website](https://www.infura.io/)"",""[Docs](https://docs.metamask.io/services/)""]",,Free,Archive,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""3M credits/day with throughput 500 credits/sec"",""1 API Key""]","[""Enterprise-grade security""]","[""Usage analytics"",""Credit-based monitoring""]","[""Global""]",,
infura-free-recent-state-ethereum,!provider:infura-free-recent-state,"[""[Website](https://www.infura.io/)"",""[Docs](https://docs.metamask.io/services/)""]",,Free,Pruned,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""3M credits/day with throughput 500 credits/sec"",""1 API Key""]","[""Enterprise-grade security""]","[""Usage analytics"",""Credit-based monitoring""]","[""Global""]",,
infura-pay-as-you-go-full-archive-ethereum,!provider:infura-pay-as-you-go-full-archive,"[""[Buy](https://www.infura.io/pricing)"",""[Docs](https://docs.metamask.io/services/)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,mainnet,$50/$225,$0,NULL,NULL,NULL,NULL,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""15M/75M credits/day with throughput 4K/40K credits/sec"" ,""5/unlimited API Keys""]","[""Enterprise-grade security""]","[""Detailed usage analytics"",""Flex billing""]","[""Global""]",,
infura-pay-as-you-go-recent-state-ethereum,!provider:infura-pay-as-you-go-recent-state,"[""[Buy](https://www.infura.io/pricing)"",""[Docs](https://docs.metamask.io/services/)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,mainnet,$50/$225,$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net"",""debug"",""trace""]","[""15M/75M credits/day with throughput 4K/40K credits/sec"" ,""5/unlimited API Keys""]","[""Enterprise-grade security""]","[""Detailed usage analytics"",""Flex billing""]","[""Global""]",,
publicnode-public-recent-state-ethereum,!provider:publicnode-public-recent-state,"[""[Website](https://publicnode.com/)""]",,Public,Pruned,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]",,"[""DDoS Protection"", ""Privacy-relays""]","[""Tracking key"",""Node health metrics"",""Advanced monitoring"",""Custom metrics""]","[""Global""]",,
quicknode-dedicated-recent-state-ethereum,!provider:quicknode-dedicated-recent-state,"[""[Buy](https://www.quicknode.com/)"",""[Docs](https://www.quicknode.com/docs/welcome)""]",,Dedicated,Pruned,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""custom limits""]","[""DDoS Protection"",""IP Protection"",""Dedicated infrastructure""]","[""Usage analytics"",""Custom monitoring"",""Advanced analytics""]","[""Global""]",,
quicknode-enterprise-recent-state-ethereum,!provider:quicknode-enterprise-recent-state,"[""[Contact](https://www.quicknode.com/contact-us?inquiry_topic=Enterprise%20Plan%20Upgrade)"",""[Docs](https://www.quicknode.com/docs/welcome)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""Custom limits"",""Unlimited endpoints""]","[""DDoS Protection"",""IP Protection"",""Privacy preserving""]","[""Advanced analytics"",""Console API (Prometheus/Grafana)"",""Custom alerting & engineering support""]","[""Global""]",,
quicknode-pay-as-you-go-recent-state-ethereum,!provider:quicknode-pay-as-you-go-recent-state,"[""[Buy](https://www.quicknode.com/pricing)"",""[Docs](https://www.quicknode.com/docs/welcome)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,mainnet,"$49/$249/$499/$999/mo (monthly plan), $42/$212/$424$/$849/mo (yearly plan)",$0.62/$0.55/$0.53/$0.5 per 1M extra API credits,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,FALSE,"[""eth"",""net"",""web3"",""debug"",""trace""]","[""80M/450M/950M/2B API credits"",""10/20/50 endpoints"",""50/125/250/500 reqs/sec""]","[""DDoS Protection"",""IP Protection"",""Privacy preserving"",""SAML SSO""]","[""Usage analytics"",""Custom dashboards"",""Alerts & endpoints monitoring"",""Advanced analytics""]","[""Global""]",,
tenderly-dedicated-recent-state-ethereum,!provider:tenderly-dedicated-recent-state,"[""[Website](https://tenderly.co/)"",""[Docs](https://docs.tenderly.co/)""]",,Dedicated,Pruned,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,TRUE,"[""eth"",""web3"",""net""]","[""Custom limits""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""Global""]",,
tenderly-enterprise-recent-state-ethereum,!provider:tenderly-enterprise-recent-state,"[""[Contact](https://tenderly.co/pricing)"",""[Docs](https://docs.tenderly.co/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,mainnet,Custom,Custom,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,TRUE,"[""eth"",""web3"",""net""]","[""Custom limits""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""Global""]",,
tenderly-free-recent-state-ethereum,!provider:tenderly-free-recent-state,"[""[Website](https://tenderly.co/)"",""[Docs](https://docs.tenderly.co/)""]",,Free,Pruned,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,TRUE,"[""eth"",""web3"",""net""]","[""25M TU/mo with rate limit 10 TU/s""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]",,
tenderly-pay-as-you-go-recent-state-ethereum,!provider:tenderly-pay-as-you-go-recent-state,"[""[Buy](https://dashboard.tenderly.co/account/billing/select-plan)"",""[Docs](https://docs.tenderly.co/)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,mainnet,"$45/$450/mo (monthly plan), $50/$500 (yearly plan)",$10/1M TU,NULL,NULL,NULL,99.99%,NULL,NULL,,FALSE,TRUE,"[""eth"",""web3"",""net""]","[""35M/350M TU/mo with rate limit 20/300 TU/s""]","[""Privacy Protected Relays"",""Transaction Sanitizers"",""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""Global""]",,
thirdweb-dedicated-recent-state-ethereum,!provider:thirdweb-dedicated-recent-state,"[""[Website](https://thirdweb.com/pricing)"",""[Docs](https://portal.thirdweb.com/)""]",,Dedicated,Pruned,RPC,EVM JSON-RPC,mainnet,$499 + Node price,$8/1M requests (volume discounts applies),NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""1000 requests per second""]",,,,,
thirdweb-enterprise-recent-state-ethereum,!provider:thirdweb-enterprise-recent-state,"[""[Contact](https://thirdweb.com/pricing)"",""[Docs](https://portal.thirdweb.com/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,mainnet,up to $1499,$8/1M requests (volume discounts applies),NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]",,,,,,
thirdweb-free-recent-state-ethereum,!provider:thirdweb-free-recent-state,"[""[Website](https://thirdweb.com/)"",""[Docs](https://portal.thirdweb.com/)""]",,Free,Pruned,RPC,EVM JSON-RPC,mainnet,$0,$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""100 requests per second"", ""1M requests""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""Global""]",,
thirdweb-pay-as-you-go-recent-state-ethereum,!provider:thirdweb-pay-as-you-go-recent-state,"[""[Buy](https://thirdweb.com/pricing)"",""[Docs](https://portal.thirdweb.com/)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,mainnet,$5/$99,$8/1M requests (volume discounts applies),NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""100/250 requests per second""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""Global""]",,
