slug,provider,actionButtons,planName,planType,historicalData,apiType,technology,chain,accessPrice,queryPrice,verifiedUptime,verifiedLatency,verifiedBlocksBehindAvg,uptimeSla,bandwidthSla,blocksBehindSla,supportSla,starred,trial,availableApis,limitations,securityImprovements,monitoringAndAnalytics,regions,additionalFeatures,address
ankr-nova-enterprise-recent-state,!provider:ankr-enterprise-recent-state,"[""[Contact](https://meetings-eu1.hubspot.com/arsalan-evini/?uuid=455e1b8b-8336-4969-8777-0296ea21e356)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-api/arbitrum-nova/)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,nova,Custom,custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""custom limits""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Error tracing""]","[""Usage analytics"",""Custom monitoring"", ""Engineering team support""]","[""Global""]",,
ankr-nova-free-full-archive,!provider:ankr-free-full-archive,"[""[Website](https://www.ankr.com/web3-api/chains-list/arbitrumnova/)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-api/arbitrum-nova/)""]",,Free,Archive,RPC,EVM JSON-RPC,nova,$0,$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""free 200M API credits/mo"",""30 reqs/sec (node API)"",""30 reqs/min (advanced API)"",""1 project (personal API tokens)""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Method Limiting"",""Error tracing"",""Contract addresses protection""]","[""Usage analytics"", ""Community support""]","[""Global""]",,
ankr-nova-free-recent-state,!provider:ankr-free-recent-state,"[""[Website](https://www.ankr.com/web3-api/chains-list/arbitrum/)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-api/arbitrum-nova/)""]",,Free,Pruned,RPC,EVM JSON-RPC,nova,$0,$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""free 200M API credits/mo"",""30 reqs/sec (node API)"",""30 reqs/min (advanced API)"",""1 project (personal API tokens)""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Method Limiting"",""Error tracing"",""Contract addresses protection""]","[""Usage analytics"", ""Community support""]","[""Global""]",,
ankr-nova-pay-as-you-go-full-archive,!provider:ankr-pay-as-you-go-full-archive,"[""[Buy](https://www.ankr.com/web3-api/chains-list/arbitrum/)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-api/arbitrum-nova/)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,nova,up to $10(payg plan)/$500-$3K(deal plan),$20(evm compatible API)/$50(solana API)/$70(beacon chains API)/$10(other API)/$70(advanced API) per 1M reqs,NULL,NULL,NULL,Custom SLA,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"", ""debug"", ""trace""]","[""1.5K reqs/sec (node API)"",""1K reqs/min (advanced API)"",""3 projects (personal API tokens)""]","[""DDoS Protection"", ""IP Protection"", ""Privacy preserving""]","[""Usage analytics"",""Custom monitoring"", ""Support portal""]","[""Global""]",,
ankr-nova-pay-as-you-go-recent-state,!provider:ankr-pay-as-you-go-recent-state,"[""[Buy](https://www.ankr.com/web3-api/chains-list/arbitrum/)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-api/arbitrum-nova/)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,nova,up to $10(payg plan)/$500-$3K(deal plan),$0.02(evm compatible API)/$0.05(solana API)/$0.07(beacon chains API)/$0.01(other API)/$0.07(advanced API) per 1K reqs,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""1.5K reqs/sec (node API)"",""1K reqs/min (advanced API)"",""3 projects (personal API tokens)""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Error tracing""]","[""Usage analytics"",""Custom monitoring"", ""Support portal""]","[""Global""]",,
ankr-one-enterprise-full-archive,!provider:ankr-enterprise-full-archive,"[""[Contact](https://meetings-eu1.hubspot.com/arsalan-evini/?uuid=455e1b8b-8336-4969-8777-0296ea21e356)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/#arbitrum)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,one,Custom,custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""custom limits""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Error tracing""]","[""Usage analytics"",""Custom monitoring"", ""Engineering team support""]","[""Global""]",,
ankr-one-enterprise-recent-state,!provider:ankr-enterprise-recent-state,"[""[Contact](https://meetings-eu1.hubspot.com/arsalan-evini/?uuid=455e1b8b-8336-4969-8777-0296ea21e356)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/#arbitrum)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,one,Custom,custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""custom limits""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Error tracing""]","[""Usage analytics"",""Custom monitoring"", ""Engineering team support""]","[""Global""]",,
ankr-one-free-full-archive,!provider:ankr-free-full-archive,"[""[Website](https://www.ankr.com/web3-api/chains-list/arbitrum/)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/#arbitrum)""]",,Free,Archive,RPC,EVM JSON-RPC,one,$0,$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""free 200M API credits/mo"",""30 reqs/sec (node API)"",""30 reqs/min (advanced API)"",""1 project (personal API tokens)""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Method Limiting"",""Error tracing"",""Contract addresses protection""]","[""Usage analytics"", ""Community support""]","[""Global""]",,
ankr-one-free-recent-state,!provider:ankr-free-recent-state,"[""[Website](https://www.ankr.com/web3-api/chains-list/arbitrum/)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/#arbitrum)""]",,Free,Pruned,RPC,EVM JSON-RPC,one,$0,$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""free 200M API credits/mo"",""30 reqs/sec (node API)"",""30 reqs/min (advanced API)"",""1 project (personal API tokens)""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Method Limiting"",""Error tracing"",""Contract addresses protection""]","[""Usage analytics"", ""Community support""]","[""Global""]",,
ankr-one-pay-as-you-go-full-archive,!provider:ankr-pay-as-you-go-full-archive,"[""[Buy](https://www.ankr.com/web3-api/chains-list/arbitrum/)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/#arbitrum)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,one,up to $10(payg plan)/$500-$3K(deal plan),$20(evm compatible API)/$50(solana API)/$70(beacon chains API)/$10(other API)/$70(advanced API) per 1M reqs,NULL,NULL,NULL,Custom SLA,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"", ""debug"", ""trace""]","[""1.5K reqs/sec (node API)"",""1K reqs/min (advanced API)"",""3 projects (personal API tokens)""]","[""DDoS Protection"", ""IP Protection"", ""Privacy preserving""]","[""Usage analytics"",""Custom monitoring"", ""Support portal""]","[""Global""]",,
ankr-one-pay-as-you-go-recent-state,!provider:ankr-pay-as-you-go-recent-state,"[""[Buy](https://www.ankr.com/web3-api/chains-list/arbitrum/)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/#arbitrum)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,one,up to $10(payg plan)/$500-$3K(deal plan),$0.02(evm compatible API)/$0.05(solana API)/$0.07(beacon chains API)/$0.01(other API)/$0.07(advanced API) per 1K reqs,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""1.5K reqs/sec (node API)"",""1K reqs/min (advanced API)"",""3 projects (personal API tokens)""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Error tracing""]","[""Usage analytics"",""Custom monitoring"", ""Support portal""]","[""Global""]",,
ankr-sepolia-enterprise-full-archive,!provider:ankr-enterprise-full-archive,"[""[Contact](https://meetings-eu1.hubspot.com/arsalan-evini/?uuid=455e1b8b-8336-4969-8777-0296ea21e356)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/#arbitrum)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,sepolia,Custom,custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""custom limits""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Error tracing""]","[""Usage analytics"",""Custom monitoring"", ""Engineering team support""]","[""Global""]",,
ankr-sepolia-enterprise-recent-state,!provider:ankr-enterprise-recent-state,"[""[Contact](https://meetings-eu1.hubspot.com/arsalan-evini/?uuid=455e1b8b-8336-4969-8777-0296ea21e356)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/#arbitrum)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,sepolia,Custom,custom,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""custom limits""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Error tracing""]","[""Usage analytics"",""Custom monitoring"", ""Engineering team support""]","[""Global""]",,
ankr-sepolia-free-full-archive,!provider:ankr-free-full-archive,"[""[Website](https://www.ankr.com/web3-api/chains-list/arbitrum/)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/#arbitrum)""]",,Free,Archive,RPC,EVM JSON-RPC,sepolia,$0,$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""free 200M API credits/mo"",""30 reqs/sec (node API)"",""30 reqs/min (advanced API)"",""1 project (personal API tokens)""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Method Limiting"",""Error tracing"",""Contract addresses protection""]","[""Usage analytics"", ""Community support""]","[""Global""]",,
ankr-sepolia-free-recent-state,!provider:ankr-free-recent-state,"[""[Website](https://www.ankr.com/web3-api/chains-list/arbitrum/)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/#arbitrum)""]",,Free,Pruned,RPC,EVM JSON-RPC,sepolia,$0,$0,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""free 200M API credits/mo"",""30 reqs/sec (node API)"",""30 reqs/min (advanced API)"",""1 project (personal API tokens)""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Method Limiting"",""Error tracing"",""Contract addresses protection""]","[""Usage analytics"", ""Community support""]","[""Global""]",,
ankr-sepolia-pay-as-you-go-full-archive,!provider:ankr-pay-as-you-go-full-archive,"[""[Buy](https://www.ankr.com/web3-api/chains-list/arbitrum/)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/#arbitrum)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,sepolia,up to $10(payg plan)/$500-$3K(deal plan),$20(evm compatible API)/$50(solana API)/$70(beacon chains API)/$10(other API)/$70(advanced API) per 1M reqs,NULL,NULL,NULL,Custom SLA,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"", ""debug"", ""trace""]","[""1.5K reqs/sec (node API)"",""1K reqs/min (advanced API)"",""3 projects (personal API tokens)""]","[""DDoS Protection"", ""IP Protection"", ""Privacy preserving""]","[""Usage analytics"",""Custom monitoring"", ""Support portal""]","[""Global""]",,
ankr-sepolia-pay-as-you-go-recent-state,!provider:ankr-pay-as-you-go-recent-state,"[""[Buy](https://www.ankr.com/web3-api/chains-list/arbitrum/)"",""[Docs](https://www.ankr.com/docs/rpc-service/chains/chains-list/#arbitrum)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,sepolia,up to $10(payg plan)/$500-$3K(deal plan),$0.02(evm compatible API)/$0.05(solana API)/$0.07(beacon chains API)/$0.01(other API)/$0.07(advanced API) per 1K reqs,NULL,NULL,NULL,,NULL,NULL,,FALSE,FALSE,"[""Advanced ANKR API"",""[eth](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[debug](https://www.ankr.com/docs/rpc-service/chains/chains-list/)"",""[web3](https://www.ankr.com/docs/rpc-service/chains/chains-list/)""]","[""1.5K reqs/sec (node API)"",""1K reqs/min (advanced API)"",""3 projects (personal API tokens)""]","[""DDoS Protection"",""IP Protection"",""Domain name protection"",""Custom rate limiting"",""Error tracing""]","[""Usage analytics"",""Custom monitoring"", ""Support portal""]","[""Global""]",,
blockdaemon-nova-enterprise-full-archive,!provider:blockdaemon-enterprise-full-archive,"[""[Contact](https://www.blockdaemon.com/api/pricing#form-jump)"",""[Docs](https://docs.blockdaemon.com/docs/arbitrum)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,nova,Custom,Custom,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""up to 400M CUs/mo"",""custom limits"",""1 Test Key"",""10 Live Keys""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-nova-enterprise-recent-state,!provider:blockdaemon-enterprise-recent-state,"[""[Contact](https://www.blockdaemon.com/api/pricing#form-jump)"",""[Docs](https://docs.blockdaemon.com/docs/arbitrum)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,nova,Custom,Custom,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""up to 400M CUs/mo"",""custom limits"",""1 Test Key"",""10 Live Keys""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-nova-free-full-archive,!provider:blockdaemon-free-full-archive,"[""[Website](https://www.blockdaemon.com/arbitrum)"",""[Docs](https://docs.blockdaemon.com/docs/arbitrum)""]",,Free,Archive,RPC,EVM JSON-RPC,nova,$0,$0,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""3M CUs/mo"",""5 RPS"",""1 Test Key""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-nova-free-recent-state,!provider:blockdaemon-free-recent-state,"[""[Website](https://www.blockdaemon.com/arbitrum)"",""[Docs](https://docs.blockdaemon.com/docs/arbitrum)""]",,Free,Pruned,RPC,EVM JSON-RPC,nova,$0,$0,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""3M CUs/mo"",""5 RPS"",""1 Test Key""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-nova-pay-as-you-go-full-archive,!provider:blockdaemon-pay-as-you-go-full-archive,"[""[Buy](https://www.blockdaemon.com/api/pricing)"",""[Docs](https://docs.blockdaemon.com/docs/arbitrum)""]",,Pay-as-you-go,Archive,RPC,EVM JSON-RPC,nova,,$42.5/$20 per 1M extra CU,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""15-65M/115-365M CUs/mo"",""100/200 RPS"",""1 Test Key"",""10 Live Keys""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-nova-pay-as-you-go-recent-state,!provider:blockdaemon-pay-as-you-go-recent-state,"[""[Buy](https://www.blockdaemon.com/api/pricing)"",""[Docs](https://docs.blockdaemon.com/docs/arbitrum)""]",,Pay-as-you-go,Pruned,RPC,EVM JSON-RPC,nova,,$42.5/$20 per 1M extra CU,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""15-65M/115-365M CUs/mo"",""100/200 RPS"",""1 Test Key"",""10 Live Keys""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-one-enterprise-full-archive,!provider:blockdaemon-enterprise-full-archive,"[""[Contact](https://www.blockdaemon.com/api/pricing#form-jump)"",""[Docs](https://docs.blockdaemon.com/docs/arbitrum)""]",,Enterprise,Archive,RPC,EVM JSON-RPC,one,Custom,Custom,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""up to 400M CUs/mo"",""custom limits"",""1 Test Key"",""10 Live Keys""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
blockdaemon-one-enterprise-recent-state,!provider:blockdaemon-enterprise-recent-state,"[""[Contact](https://www.blockdaemon.com/api/pricing#form-jump)"",""[Docs](https://docs.blockdaemon.com/docs/arbitrum)""]",,Enterprise,Pruned,RPC,EVM JSON-RPC,one,Custom,Custom,NULL,NULL,NULL,99.90%,NULL,NULL,,FALSE,FALSE,"[""eth"",""web3"",""net""]","[""up to 400M CUs/mo"",""custom limits"",""1 Test Key"",""10 Live Keys""]","[""DDoS Protection"",""IP Protection""]","[""Usage analytics"",""Custom monitoring""]","[""South Africa"", ""Asia"", ""Canada Central"", ""Europe"", ""South America"", ""US""]",,
